AssetID,Brand,ModelNumber,SerialNumber,Description,IsMissing,IsOOC,MaintenanceLogs,DepartmentCode,DefaultLocation,CurrentLocation
ULXD2#03,Shure,ULXD2,2OB0659314-01,Handheld Microphone [L50],False,False,,AX,Store,Store
ULXD2#04,Shure,ULXD2,2PK2362933,Handheld Microphone [L50],False,False,,AX,Store,Store
ULXD2#05,Shure,ULXD2,20A1395239-01,Handheld Microphone [L50],False,True,2025/11/27	bnjm2000	Discovered capsule broken and sponge disintegrated (Loro Piana @ Jiak Kim House) [Marked OOC],AX,Store,Store
ULXD2#06,Shure,ULXD2,2PK2362926,Handheld Microphone [L50],False,False,,AX,Store,Store
ULXD2#07,Shure,ULXD2,2QK2204370,Handheld Microphone [L50],False,False,,AX,Store,Store
ULXD2#08,Shure,ULXD2,2OB0659317-01,Handheld Microphone [L50],False,False,,AX,Store,Store
ULXD2#09,Shure,ULXD2,2NK0771081-01,Handheld Microphone [L50],False,False,,AX,Store,Store
ULXD2#10,Shure,ULXD2,2PK2362922,Handheld Microphone [L50],False,False,,AX,Store,Store
ULXD2#11,Shure,ULXD2,2RC0141727,Handheld Microphone [L50],False,False,"2025/06/21	bnjm2000	Battery prong dropped out, unable to turn on (Wedding of Jeremy and Julia @ The Pyramid Club) [Location: Store, Marked OOC]|2025/07/10	bnjm2000	Sent to E&E for service. [Location: E&E]|2025/09/11	bnjm2000	Replace battery pin $5
Replace rubber slot $5
Service charge $60|2025/11/12	bnjm2000	Collected back from E&E, replaced battery contact pin and bumper [Location: Store, Cleared OOC, Cleared Missing]",AX,Store,Store
ULXD2#12,Shure,ULXD2,2NK0771082-01,Handheld Microphone [L50],False,False,,AX,Store,Store
ULXD2#13,Shure,ULXD2,3CC16144846,Handheld Microphone [G52],False,False,,AX,Store,Store
ULXD2#14,Shure,ULXD2,3CC16144872,Handheld Microphone [G52],False,False,,AX,Store,Store
ULXD2#15,Shure,ULXD2,3CC16145063,Handheld Microphone [G52],False,False,,AX,Store,Store
ULXD2#16,Shure,ULXD2,3CC16145013,Handheld Microphone [G52],False,False,,AX,Store,Store
ULXD2#17,Shure,ULXD2,3CC16145099,Handheld Microphone [G52],False,False,,AX,Store,Store
ULXD2#18,Shure,ULXD2,3CC16145049,Handheld Microphone [G52],False,False,,AX,Store,Store
ULXD4D#01,Shure,ULXD4D,,Dual Channel Receiver [L50],False,False,,AX,Store,Store
ULXD4D#02,Shure,ULXD4D,,Dual Channel Receiver [L50],False,False,,AX,Store,Store
ULXD4D#03,Shure,ULXD4D,,Dual Channel Receiver [L50],False,False,,AX,Store,Store
ULXD4D#04,Shure,ULXD4D,,Dual Channel Receiver [L50],False,False,,AX,Store,Store
ULXD4D#05,Shure,ULXD4D,3BH26487024,Dual Channel Receiver [G52],False,False,,AX,Store,Store
ULXD4D#06,Shure,ULXD4D,3BH26487098,Dual Channel Receiver [G52],False,False,,AX,Store,Store
ULXD4Q#01,Shure,ULXD4Q,,Quad Channel Receiver [L50],False,False,,AX,Store,Store
ULXD4Q#02,Shure,ULXD4Q,3BF11462545,Quad Channel Receiver [G52],False,False,,AX,Store,Store
ULXD4Q#03,Shure,ULXD4Q,3BF11462711,Quad Channel Receiver [G52],False,False,,AX,Store,Store
WL184#01,Shure,WL184,,supercardioid condenser lavalier microphone,False,False,,AX,Store,
WL184#02,Shure,WL184,,supercardioid condenser lavalier microphone,False,False,,AX,Store,
WL184#03,Shure,WL184,,supercardioid condenser lavalier microphone,False,False,,AX,Store,
WL184#04,Shure,WL184,,supercardioid condenser lavalier microphone,False,False,,AX,Store,
WL184#05,Shure,WL184,,supercardioid condenser lavalier microphone,False,False,,AX,Store,
WL184#06,Shure,WL184,,supercardioid condenser lavalier microphone,False,False,,AX,Store,
TALENTCELL#01,TalentCell,YB1208300-USB,20240527001,Lithuim ion battery pack,False,False,,AX,Store,
TALENTCELL#02,TalentCell,YB1208300-USB,20240527002,Lithuim ion battery pack,False,False,,AX,Store,
TALENTCELL#03,TalentCell,YB1208300-USB,20240527003,Lithuim ion battery pack,False,False,,AX,Store,
TALENTCELL#04,TalentCell,YB1208300-USB,20240527004,Lithuim ion battery pack,False,False,,AX,Store,
TALENTCELL#06,TalentCell,YB1208300-USB,20240527006,Lithuim ion battery pack,False,False,,AX,Store,
TALENTCELL#07,TalentCell,YB1208300-USB,20240527007,Lithuim ion battery pack,False,False,,AX,Store,
TALENTCELL#08,TalentCell,YB1208300-USB,20240527008,Lithuim ion battery pack,False,False,,AX,Store,
IP1000#01,Turbosound,IP1000,S231100118DCW,Powered Column Loudspeaker,False,False,,AX,Store,Store
IP1000#02,Turbosound,IP1000,S231100129DCW,Powered Column Loudspeaker,False,False,,AX,Store,Store
IP1000#03,Turbosound,IP1000,S211200024DCW,Powered Column Loudspeaker,False,False,,AX,Store,Store
IP1000#04,Turbosound,IP1000,S231100119DCW,Powered Column Loudspeaker,False,False,,AX,Store,Store
IP1000#05,Turbosound,IP1000,S211200022DCW,Powered Column Loudspeaker,False,False,,AX,Store,Store
IP1000#06,Turbosound,IP1000,S231100120DCW,Powered Column Loudspeaker,False,False,,AX,Store,Store
IP1000#07,Turbosound,IP1000,S231100118DCW,Powered Column Loudspeaker,False,False,,AX,Store,Store
IP1000#08,Turbosound,IP1000,S231100125DCW,Powered Column Loudspeaker,False,False,,AX,Store,Store
K&M STAND #01,K&M,214/6,,Aluminium Speaker Stand,False,False,,AX,Store,
VERSA STAND #01,Versa,,,Light duty Speaker stand,False,False,,AX,Store,
VERSA STAND #02,Versa,,,Light duty Speaker stand,False,False,,AX,Store,
VERSA STAND #03,Versa,,,Light duty Speaker stand,False,False,,AX,Store,
VERSA STAND #04,Versa,,,Light duty Speaker stand,False,False,,AX,Store,
VERSA STAND #05,Versa,,,Light duty Speaker stand,False,False,,AX,Store,
VERSA STAND #06,Versa,,,Light duty Speaker stand,False,False,,AX,Store,
UE STAND #01,Ultimate Support,TS-100B,,Air-powered speaker stand,False,False,,AX,Store,
UE STAND #02,Ultimate Support,TS-100B,,Air-powered speaker stand,False,False,,AX,Store,
UE STAND #03,Ultimate Support,TS-100B,,Air-powered speaker stand,False,False,,AX,Store,
UE STAND #04,Ultimate Support,TS-100B,,Air-powered speaker stand,False,False,,AX,Store,
UE STAND #05,Ultimate Support,TS-100B,,Air-powered speaker stand,False,False,,AX,Store,
UE STAND #06,Ultimate Support,TS-100B,,Air-powered speaker stand,False,False,,AX,Store,
UE STAND #07,Ultimate Support,TS-100B,,Air-powered speaker stand,False,False,,AX,Store,
UE STAND #08,Ultimate Support,TS-100B,,Air-powered speaker stand,False,False,,AX,Store,
WARWICK STAND #01,Warwick,RS28400B,,Hand Crank Speaker Stand,False,False,,AX,Store,
WARWICK STAND #02,Warwick,RS28400B,,Hand Crank Speaker Stand,False,False,,AX,Store,
CL5#01,Yamaha,CL5,WTASK01015,Digital Mixer,False,False,"2024/09/12	bnjm2000	Sent into Yamaha for fader servicing, sometimes get stuck [Location: Yamaha Service Center, Marked OOC]|2024/10/22	bnjm2000	Replaced faulty faders: CH 1-8, 9-16, Centralogic CH 7,8 ($684) Service fee ($369.73) [Location: Store, Cleared OOC, Cleared Missing]|2025/01/16	bnjm2000	Unable to connect to dante network (Dante Module Error) (Wedding of Benjamin and Rachel @ Ritz Garden Pavilion) [Marked OOC]|2025/01/17	bnjm2000	Sent in to Yamaha for repairs [Location: Yamaha Service Center]|2025/02/06	bnjm2000	Replaced Dante Module ($631)
Replaced DNTU PCB ($672)
Replaced FFC Cable ($10) [Cleared OOC]|2025/02/13	bnjm2000	Dante clock suddenly unlocked and could not lock back, phantom noise on both inputs and outputs
(Wedding of Aim and Singhis @ TCP) [Location: Yamaha Service Center]|2025/02/27	bnjm2000	Replaced DSP PCB ($1011) [Location: Store, Cleared OOC]",AX,Store,Store
DM3#01,Yamaha,DM3,BGDK01029,Digital Mixer,False,False,2024/09/04	bnjm2000	Reported cannot power on from Niche [Marked OOC]|2024/09/12	bnjm2000	sent to Yamaha for servicing [Location: Yamaha Service Center]|2024/10/24	bnjm2000	Replaced PCB (report no. PA842034) $586.84 [Cleared OOC]|2024/11/07	bnjm2000	Collected from Yamaha [Location: Store],AX,Store,Store
DM3#02,Yamaha,DM3,BGDI01076,Digital Mixer,False,False,,AX,Store,Store
DM7#01,Yamaha,DM7,21EGEI01036,Digital Mixer,False,False,,AX,Store,Store
DXR8#01,Yamaha,DXR8,EESM01180,"Active80"" Speaker",False,False,,AX,Store,
DXR10#01,Yamaha,DXR10,EESX01317,"Active 10"" Speaker",False,False,,AX,Store,Store
DXR10#02,Yamaha,DXR10,EEZP01075,"Active 10"" Speaker",False,False,,AX,Store,Store
DXR10#03,Yamaha,DXR10,,"Active 10"" Speaker",False,False,,AX,Store,Store
DXR10#04,Yamaha,DXR10,,"Active 10"" Speaker",False,False,,AX,Store,
DXR12#01,Yamaha,DXR12,EETK01327,"Active 12"" Speaker",False,False,"2023/07/26	bnjm2000	repaired|2023/08/05	bnjm2000	dropped from ledge, distorting (Siong Leng Musical Association @ Thian Hock Keng Temple) [Marked OOC]|2024/09/12	bnjm2000	sent to Yamaha for servicing [Location: Yamaha Service Center]|2024/10/22	bnjm2000	Replace fan - $18
Technical charges - $122.94 [Location: Store, Cleared OOC]|2024/12/31	bnjm2000	Sent back to Yamaha for servicing as woofer was still distorting. [Location: Yamaha Service Center, Marked OOC]|2025/01/10	bnjm2000	Collected from Yamaha, replaced woofer - $185 [Location: Store, Cleared OOC]",AX,Store,Store
DXR12#02,Yamaha,DXR12,,"Active 12"" Speaker",False,False,,AX,Store,Store
DXR12#03,Yamaha,DXR12,,"Active 12"" Speaker",False,False,,AX,Store,
DXR12#04,Yamaha,DXR12,,"Active 12"" Speaker",False,False,,AX,Store,
DXR12#05,Yamaha,DXR12,,"Active 12"" Speaker",False,False,,AX,Store,
DXR12#06,Yamaha,DXR12,,"Active 12"" Speaker",False,False,,AX,Store,
MG06#01,Yamaha,MG06,,6-Channel Analog Mixing Console with FX,False,False,,AX,Store,Store
MG12XU#01,Yamaha,MG12XU,,12-Channel Analog Mixing Console with FX,False,False,,AX,Store,Store
MG12XU#02,Yamaha,MG12XU,,12-Channel Analog Mixing Console with FX,False,False,,AX,Store,
MG10#01,Yamaha,MG10,ECWH01433,10-Channel Analogue Mixer,False,False,,AX,Store,Store
MG124CX#01,Yamaha,MG124CX,,12-Input Stereo Mixer with Compression and Effects,False,False,,AX,Store,
MG124CX#02,Yamaha,MG124CX,,12-Input Stereo Mixer with Compression and Effects,False,False,,AX,Store,
QL1#01,Yamaha,QL1,WTAUM01016,Digital Mixer,False,False,,AX,Store,Store
QL1#02,Yamaha,QL1,EAXP01044,Digital Mixer,False,False,,AX,Store,Store
QL5#01,Yamaha,QL5,,Digital Mixer,False,False,,AX,Store,Store
RIO1608-D #01,Yamaha,Rio1608-d,,High Performance I/O Rack,False,False,2024/11/13	bnjm2000	2024/11/13 - Updated firmware version to v5.80,AX,Store,Store
RIO1608-D2 #01,Yamaha,Rio1608-d2,EEYP01258,High Performance I/O Rack,False,False,2024/11/13	bnjm2000	2024/11/13 - Updated firmware version to v1.85,AX,Store,Store
RIO3224-D #01,Yamaha,Rio3224-d,,High Performance I/O Rack,False,False,2024/11/13	bnjm2000	2024/11/13 - Updated firmware to v5.80,AX,Store,Store
RIO3224-D #02,Yamaha,Rio3224-d,,High Performance I/O Rack,False,False,2024/11/13	bnjm2000	2024/11/13 - Updated firmware to v5.80,AX,Store,Store
RIO3224-D2 #01,Yamaha,Rio3224-d2,EEDX01062,High Performance I/O Rack,False,False,2024/11/13	bnjm2000	2024/11/13 - Updated firmware to v1.85,AX,Store,Store
SBC800#01,Shure,SBC800,,8-bay battery charger,False,False,,AX,Store,
SB900#01,Shure,SB900,,Rechargeable Battery,False,False,,AX,Store,
SB900#02,Shure,SB900,,Rechargeable Battery,False,False,,AX,Store,
SB900#03,Shure,SB900,,Rechargeable Battery,False,False,,AX,Store,
SB900#04,Shure,SB900,,Rechargeable Battery,False,False,,AX,Store,
SB900#05,Shure,SB900,,Rechargeable Battery,False,False,,AX,Store,
SB900#06,Shure,SB900,,Rechargeable Battery,False,False,,AX,Store,
SB900#07,Shure,SB900,,Rechargeable Battery,False,False,,AX,Store,
SB900#08,Shure,SB900,,Rechargeable Battery,False,False,,AX,Store,
SB900#09,Shure,SB900,,Rechargeable Battery,False,False,,AX,Store,
SB900#10,Shure,SB900,,Rechargeable Battery,False,False,,AX,Store,
FURMAN#01,FURMAN,M-10LX E,,Power Conditioner and distributor,False,False,,AX,Store,Store
FURMAN#02,FURMAN,M-10LX E,,Power Conditioner and distributor,False,False,,AX,Store,
FURMAN#03,FURMAN,M-10LX E,,Power Conditioner and distributor,False,False,,AX,Store,
FURMAN#04,FURMAN,M-10LX E,,Power Conditioner and distributor,False,False,,AX,Store,
UA845UWB#01,Shure,UA845UWB,,Antenna and power distributor,False,False,,AX,Store,Store
UA845#01,Shure,UA845,2AL11380223,UHF Antenna Distribution System,False,False,,AX,Store,
UA874WB#01,Shure,UA874WB,,Directional Antenna,False,False,,AX,Store,Store
UA874WB#02,Shure,UA874WB,,Directional Antenna,False,False,,AX,Store,Store
COMPACTXT#01,GrandMA3,Compact XT,1542000000-101464,Console,False,False,,LX,Store,Store
MA2PCWING#01,GrandMA2,PCWing,,Console,False,False,,LX,Store,
PEARL2010#01,Avolites,Pearl 2010,,Console,False,False,,LX,Store,
TIGERTOUCH2#01,Avolites,Tiger Touch 2,,Console,False,False,,LX,Store,Store
QUARTZ#01,Avolites,Quartz,QTZHS23122602C,Console,False,False,,LX,Store,Store
QUARTZ#02,Avolites,Quartz,QTZHS23122701C,Console,False,False,,LX,Store,Store
ESPRITE#01,Robe,ESPRITE,,Profile LED,False,False,,LX,Store,
ESPRITE#02,Robe,ESPRITE,,Profile LED,False,False,,LX,Store,
ESPRITE#03,Robe,ESPRITE,,Profile LED,False,False,,LX,Store,
ESPRITE#04,Robe,ESPRITE,,Profile LED,False,False,,LX,Store,
ESPRITE#05,Robe,ESPRITE,,Profile LED,False,False,,LX,Store,
ESPRITE#06,Robe,ESPRITE,,Profile LED,False,False,,LX,Store,
ESPRITE#07,Robe,ESPRITE,,Profile LED,False,False,,LX,Store,
ESPRITE#08,Robe,ESPRITE,,Profile LED,False,False,,LX,Store,
ESPRITE#09,Robe,ESPRITE,,Profile LED,False,False,,LX,Store,
ESPRITE#10,Robe,ESPRITE,,Profile LED,False,False,,LX,Store,
ESPRITE#11,Robe,ESPRITE,,Profile LED,False,False,,LX,Store,
ESPRITE#12,Robe,ESPRITE,,Profile LED,False,False,,LX,Store,
ESPRITE#13,Robe,ESPRITE,,Profile LED,False,False,,LX,Store,
ESPRITE#14,Robe,ESPRITE,,Profile LED,False,False,,LX,Store,
ESPRITE#15,Robe,ESPRITE,,Profile LED,False,False,,LX,Store,
ESPRITE#16,Robe,ESPRITE,,Profile LED,False,False,,LX,Store,
ESPRITE#17,Robe,ESPRITE,,Profile LED,False,False,,LX,Store,
ESPRITE#18,Robe,ESPRITE,,Profile LED,False,False,,LX,Store,
ESPRITE#19,Robe,ESPRITE,,Profile LED,False,False,,LX,Store,
ESPRITE#20,Robe,ESPRITE,,Profile LED,False,False,,LX,Store,
ESPRITE#21,Robe,ESPRITE,,Profile LED,False,False,,LX,Store,
ESPRITE#22,Robe,ESPRITE,,Profile LED,False,False,,LX,Store,
ESPRITE#23,Robe,ESPRITE,,Profile LED,False,False,,LX,Store,
ESPRITE#24,Robe,ESPRITE,,Profile LED,False,False,,LX,Store,
LEDBEAM#01,Robe,Robin LEDBeam 350 Wash,2300840058,Wash LED,False,False,,LX,Store,Store
LEDBEAM#02,Robe,Robin LEDBeam 350 Wash,2300840052,Wash LED,False,False,,LX,Store,Store
LEDBEAM#03,Robe,Robin LEDBeam 350 Wash,2300840055,Wash LED,False,False,,LX,Store,Store
LEDBEAM#04,Robe,Robin LEDBeam 350 Wash,2300877279,Wash LED,False,False,,LX,Store,Store
LEDBEAM#05,Robe,Robin LEDBeam 350 Wash,2300877292,Wash LED,False,False,,LX,Store,Store
LEDBEAM#06,Robe,Robin LEDBeam 350 Wash,2300840057,Wash LED,False,False,,LX,Store,Store
LEDBEAM#07,Robe,Robin LEDBeam 350 Wash,2300840405,Wash LED,False,False,,LX,Store,Store
LEDBEAM#08,Robe,Robin LEDBeam 350 Wash,2300840053,Wash LED,False,False,,LX,Store,Store
LEDBEAM#09,Robe,Robin LEDBeam 350 Wash,2300840065,Wash LED,False,False,,LX,Store,Store
LEDBEAM#10,Robe,Robin LEDBeam 350 Wash,2300840399,Wash LED,False,False,,LX,Store,Store
LEDBEAM#11,Robe,Robin LEDBeam 350 Wash,2300840404,Wash LED,False,False,,LX,Store,Store
LEDBEAM#12,Robe,Robin LEDBeam 350 Wash,2300840401,Wash LED,False,False,,LX,Store,Store
LEDBEAM#13,Robe,Robin LEDBeam 350 Wash,2300840396,Wash LED,False,False,,LX,Store,Store
LEDBEAM#14,Robe,Robin LEDBeam 350 Wash,2300840051,Wash LED,False,False,,LX,Store,Store
LEDBEAM#15,Robe,Robin LEDBeam 350 Wash,2300877277,Wash LED,False,False,"2025/04/04	bnjm2000	Intermittent can't power up
Replaced power supply - $217.69 (but FOC)",LX,Store,Store
LEDBEAM#16,Robe,Robin LEDBeam 350 Wash,2300877284,Wash LED,False,False,,LX,Store,Store
LEDBEAM#17,Robe,Robin LEDBeam 350 Wash,2300877283,Wash LED,False,False,"2025/04/04	bnjm2000	Intermittent can't power up
Replaced power supply - $217.69 (but FOC)",LX,Store,Store
LEDBEAM#18,Robe,Robin LEDBeam 350 Wash,2300877278,Wash LED,False,False,,LX,Store,Store
LEDBEAM#19,Robe,Robin LEDBeam 350 Wash,2300840054,Wash LED,False,False,,LX,Store,Store
LEDBEAM#20,Robe,Robin LEDBeam 350 Wash,2300877265,Wash LED,False,False,,LX,Store,Store
LEDBEAM#21,Robe,Robin LEDBeam 350 Wash,2300840400,Wash LED,False,False,"2025/04/04	bnjm2000	Intermittent can't power up
Replaced power supply - $217.69 (but FOC)",LX,Store,Store
LEDBEAM#22,Robe,Robin LEDBeam 350 Wash,2300840398,Wash LED,False,False,"2025/04/04	bnjm2000	Intermittent can't power up
Replaced power supply - $217.69 (but FOC)",LX,Store,Store
LEDBEAM#23,Robe,Robin LEDBeam 350 Wash,2300077264,Wash LED,False,False,"2025/04/04	bnjm2000	Intermittent can't power up
Replaced power supply - $217.69 (but FOC)",LX,Store,Store
LEDBEAM#24,Robe,Robin LEDBeam 350 Wash,2300840397,Wash LED,False,False,"2025/04/04	bnjm2000	Intermittent can't power up
Replaced power supply - $217.69 (but FOC)",LX,Store,Store
DIABLO#01,Ayrton,Diablo (W.DMX),DB2935040,Profile LED,False,False,,LX,Store,Store
DIABLO#02,Ayrton,Diablo (W.DMX),DB2935047,Profile LED,False,False,"2025/05/25	bnjm2000	Discovered fan error (Wedding of Micheal and Cindy) [Location: Total Solutions, Marked OOC]|2025/06/05	bnjm2000	Sent to TSM, reset connector tested okay - $80 [Location: Store, Cleared OOC]",LX,Store,Store
DIABLO#03,Ayrton,Diablo (W.DMX),DB2935098,Profile LED,False,False,,LX,Store,Store
DIABLO#04,Ayrton,Diablo (W.DMX),DB2935016,Profile LED,False,False,,LX,Store,Store
DIABLO#05,Ayrton,Diablo (W.DMX),DB2953048,Profile LED,False,False,,LX,Store,Store
DIABLO#06,Ayrton,Diablo (W.DMX),DB2935001,Profile LED,False,False,,LX,Store,Store
DIABLO#07,Ayrton,Diablo (W.DMX),DB2935033,Profile LED,False,False,,LX,Store,Store
DIABLO#08,Ayrton,Diablo (W.DMX),DB2935002,Profile LED,False,False,,LX,Store,Store
DIABLO#09,Ayrton,Diablo (W.DMX),DB2935036,Profile LED,False,False,,LX,Store,Store
DIABLO#10,Ayrton,Diablo (W.DMX),DB2935057,Profile LED,False,False,2025/06/05	bnjm2000	Replaced Pan/Tilt Board - $222.87,LX,Store,Store
DIABLO#11,Ayrton,Diablo (W.DMX),DB2935034,Profile LED,False,False,"2025/06/05	bnjm2000	Replaced Pan/Tilt board - $222.87
CMY Driver Board - $195.84",LX,Store,Store
DIABLO#12,Ayrton,Diablo (W.DMX),DB2935019,Profile LED,False,False,2025/06/05	bnjm2000	Replaced Pan/Tilt Board - $222.87,LX,Store,Store
DIABLO#13,Ayrton,Diablo Profile,DB5309007,Profile LED,False,False,"2025/06/30	Deano	Gobo error [Marked OOC]|2025/07/08	Deano	Repaired by Technician Dean [Location: Store, Cleared OOC]",LX,Store,Store
DIABLO#14,Ayrton,Diablo Profile,DB5309023,Profile LED,False,False,,LX,Store,Store
DIABLO#15,Ayrton,Diablo Profile,DB5309005,Profile LED,False,False,2025/06/26	bnjm2000	Many error (Wedding of Micheal and Cindy) [Marked OOC]|2025/06/05	bnjm2000	Replaced Zoom/Focus Driver Board - $FOC [Cleared OOC],LX,Store,Store
DIABLO#16,Ayrton,Diablo Profile,DB5309027,Profile LED,False,False,,LX,Store,Store
DIABLO#17,Ayrton,Diablo Profile,DB5309010,Profile LED,False,False,,LX,Store,Store
DIABLO#18,Ayrton,Diablo Profile,DB5309016,Profile LED,False,False,,LX,Store,Store
DIABLO#19,Ayrton,Diablo Profile,DB5309034,Profile LED,False,False,,LX,Store,Store
DIABLO#20,Ayrton,Diablo Profile,DB5309017,Profile LED,False,False,,LX,Store,Store
DIABLO#21,Ayrton,Diablo Profile,DB5309028,Profile LED,False,False,,LX,Store,Store
DIABLO#22,Ayrton,Diablo Profile,DB5309015,Profile LED,False,False,,LX,Store,Store
DIABLO#23,Ayrton,Diablo Profile,DB5309008,Profile LED,False,False,"2025/09/02	bnjm2000	Discovered screw thread rounded when doing cleaning
-Jacky",LX,Store,Store
DIABLO#24,Ayrton,Diablo Profile,DB5309042,Profile LED,False,False,,LX,Store,Store
PB#01,Astera,Pixel Brick,047-0312660,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,Store
PB#02,Astera,Pixel Brick,047-0312797,Batt LED Uplighters,False,False,"2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM|2025/08/12	bnjm2000	Screen messed up after charging [Marked OOC]|2025/08/14	bnjm2000	Sent in to Total Solutions [Location: Total Solutions]|2025/08/27	bnjm2000	Replaced PB15 rear housing assembly, sent back to us by TSM [Location: Store, Cleared OOC, Cleared Missing]",LX,Store,Store
PB#03,Astera,Pixel Brick,047-0312711,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,Store
PB#04,Astera,Pixel Brick,047-0312670,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,Store
PB#05,Astera,Pixel Brick,047-0312685,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM|2024/11/15	bnjm2000	Screen dim,LX,Store,Store
PB#06,Astera,Pixel Brick,047-0312648,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,Store
PB#07,Astera,Pixel Brick,047-0312686,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,Store
PB#08,Astera,Pixel Brick,047-0313538,Batt LED Uplighters,False,True,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM|2025/12/04	bnjm2000	Display discovered not working (ESMO @ Capitol Kapinski) [Marked OOC]|2026/01/08	bnjm2000	Sent in to TSM for servicing [Location: Total Solutions],LX,Store,Total Solutions
PB#09,Astera,Pixel Brick,047-0311934,Batt LED Uplighters,False,False,"2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM|2025/08/12	bnjm2000	Screen messed up after charging [Marked OOC]|2025/08/18	bnjm2000	Screen worked again when sending into Total Solutions [Cleared OOC]|2025/11/02	bnjm2000	Screen discovered not working when charging [Marked OOC]|2025/11/20	bnjm2000	Sent to Total Solutions [Location: Total Solutions]|2026/01/08	bnjm2000	Replaced PB15-HOU-BC ($39.52) [Location: Store, Cleared OOC, Cleared Missing]",LX,Store,Store
PB#10,Astera,Pixel Brick,047-0312696,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,Store
PB#11,Astera,Pixel Brick,047-0313634,Batt LED Uplighters,False,False,"2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM|2024/11/08	bnjm2000	LED screen cannot on|2025/11/01	bnjm2000	Screen discovered messed up when charging [Marked OOC]|2025/11/20	bnjm2000	Sent to Total Solutions [Location: Total Solutions]|2026/01/08	bnjm2000	Replaced PB15-HOU-BC ($39.52) [Location: Store, Cleared OOC, Cleared Missing]",LX,Store,Store
PB#12,Astera,Pixel Brick,047-0312725,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,Store
PB#13,Astera,Pixel Brick,047-0312683,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM|2024/11/15	bnjm2000	Screen dim,LX,Store,Store
PB#14,Astera,Pixel Brick,047-0312682,Batt LED Uplighters,False,False,"2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM|2025/11/05	bnjm2000	Discovered screen faulty (Franck Muller @ Claudine Restaurant) [Marked OOC]|2025/11/20	bnjm2000	Sent to Total Solutions [Location: Total Solutions]|2026/01/08	bnjm2000	Replaced PB15-HOU-BC ($39.52) [Location: Store, Cleared OOC, Cleared Missing]",LX,Store,Store
PB#15,Astera,Pixel Brick,047-0312734,Batt LED Uplighters,False,False,"2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM|2025/05/28	bnjm2000	Collected back from TSM, fixed screen",LX,Store,Store
PB#16,Astera,Pixel Brick,047-0313677,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,Store
PB#17,Astera,Pixel Brick,047-0312751,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,Store
PB#18,Astera,Pixel Brick,047-0308769,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,Store
PB#19,Astera,Pixel Brick,047-0312729,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,Store
PB#20,Astera,Pixel Brick,047-0313505,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,Store
PB#21,Astera,Pixel Brick,047-0313675,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,Store
PB#22,Astera,Pixel Brick,047-0312619,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,Store
PB#23,Astera,Pixel Brick,047-0315708,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,Store
PB#24,Astera,Pixel Brick,047-0312564,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,Store
PB#25,Astera,Pixel Brick,047-0313626,Batt LED Uplighters,False,False,"2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM|2025/09/08	bnjm2000	Screen spoilt, device still works [Marked OOC]|2025/09/16	bnjm2000	Sent to TSM for repair [Location: Total Solutions]|2025/11/20	bnjm2000	Replaced housing assembly ($FOC). Collected back. [Location: Store, Cleared OOC, Cleared Missing]",LX,Store,Store
