2025/09/21 22:27:16,bnjm2000,Updated event 56: Graff mock-up @ Loyang Way via web interface
2025/09/21 22:30:19,bnjm2000,Added 1x 32A 3-Phase DB Custom DB model to event 63 (total: 1)
2025/09/21 22:30:19,bnjm2000,Added 1x 32A 3-Phase DB Custom DB model to event 63 (total: 2)
2025/09/21 22:30:20,bnjm2000,Added 1x 63A 3-Phase DB Custom DB model to event 63 (total: 1)
2025/09/21 22:31:45,bnjm2000,Added 5x EV EVOLVE 50 model to event 65 (total: 5)
2025/09/21 22:31:46,bnjm2000,Added 1x EV EVOLVE 50 model to event 65 (total: 6)
2025/09/21 22:31:56,bnjm2000,Added 1x Pioneer CDJ3000 model to event 65 (total: 1)
2025/09/21 22:31:57,bnjm2000,Added 1x Pioneer CDJ3000 model to event 65 (total: 2)
2025/09/21 22:32:04,bnjm2000,Added 1x Pioneer DJM-900NXS2 model to event 65 (total: 1)
2025/09/21 22:32:10,bnjm2000,Added 1x Yamaha DM3 model to event 65 (total: 1)
2025/09/21 22:32:35,bnjm2000,Removed Yamaha DM3 model from event 65
2025/09/21 22:32:39,bnjm2000,Added 1x Yamaha QL1 model to event 65 (total: 1)
2025/09/21 22:32:56,bnjm2000,Added 1x Turbosound IP1000 model to event 64 (total: 1)
2025/09/21 22:32:57,bnjm2000,Added 1x Turbosound IP1000 model to event 64 (total: 2)
2025/09/21 22:33:02,bnjm2000,Added 1x Yamaha QL1 model to event 64 (total: 1)
2025/09/21 22:33:28,bnjm2000,Removed Yamaha DM3 model from event 60
2025/09/21 22:33:32,bnjm2000,Added 1x Yamaha QL1 model to event 60 (total: 1)
2025/09/21 22:33:47,bnjm2000,Removed Yamaha QL1 model from event 64
2025/09/21 22:33:51,bnjm2000,Added 1x Yamaha DM3 model to event 64 (total: 1)
2025/09/23 12:53:08,bnjm2000,User bnjm2000 logged in via web interface
2025/09/23 12:53:32,bnjm2000,Added custom asset 'Mounting Screws + drill' to event 56
2025/09/23 12:53:38,bnjm2000,Prepared asset [MISC]Mini Profile for event 56
2025/09/23 12:54:43,bnjm2000,Removed L-Acoustics X12 model from event 57
2025/09/23 12:54:43,bnjm2000,Added 12x L-Acoustics X12 model to event 57 (total: 12)
2025/09/23 12:54:54,bnjm2000,Completely removed asset LA4X#06 from event 57
2025/09/23 12:54:55,bnjm2000,Completely removed asset LA4X#05 from event 57
2025/09/23 12:54:56,bnjm2000,Completely removed asset LA4X#04 from event 57
2025/09/23 12:55:06,bnjm2000,Removed L-Acoustics LA4X model from event 57
2025/09/23 12:55:06,bnjm2000,Added 4x L-Acoustics LA4X model to event 57 (total: 4)
2025/09/23 12:58:00,bnjm2000,Added 2x Turbosound IP1000 model to event 68 (total: 2)
2025/09/23 12:58:36,bnjm2000,Added 3x Shure ULXD2 model to event 68 (total: 3)
2025/09/23 12:58:43,bnjm2000,Added 2x Shure ULXD4D model to event 68 (total: 2)
2025/09/23 12:58:54,bnjm2000,Added 1x MiPro MT-90A model to event 68 (total: 1)
2025/09/23 12:58:56,bnjm2000,Added 2x MiPro MR-90 model to event 68 (total: 2)
2025/09/24 13:30:43,bnjm2000,User bnjm2000 logged in via web interface
2025/09/24 13:31:04,bnjm2000,Deleted event 59: Dry Hire: Creative Technology via web interface. No asset locations to reset. Removed 8 related log entries.
2025/09/24 13:31:08,bnjm2000,Returned all assets for department AX in event 56: 5 items
2025/09/24 13:31:09,bnjm2000,Returned all assets for department LX in event 56: 8 items
2025/09/24 13:31:09,bnjm2000,Returned all assets for department MISC in event 56: 2 items
2025/09/24 13:31:10,bnjm2000,Returned all assets for department VX in event 56: 2 items
2025/09/24 13:31:26,bnjm2000,Added 12x L-Acoustics X-UL12 model to event 57 (total: 12)
2025/09/24 13:31:35,bnjm2000,Completely removed asset LA4X#01 from event 57
2025/09/24 13:31:36,bnjm2000,Completely removed asset LA4X#02 from event 57
2025/09/24 13:31:37,bnjm2000,Completely removed asset LA4X#03 from event 57
2025/09/24 13:31:38,bnjm2000,Assigned specific asset LA4X#04 to event 57
2025/09/24 13:31:42,bnjm2000,Assigned specific asset LA4X#05 to event 57
2025/09/24 13:31:44,bnjm2000,Assigned specific asset LA4X#06 to event 57
2025/09/24 13:31:50,bnjm2000,Assigned specific asset LA4X#08 to event 57
2025/09/24 13:31:53,bnjm2000,Assigned specific asset X-UL12#01 to event 57
2025/09/24 13:31:54,bnjm2000,Assigned specific asset X-UL12#02 to event 57
2025/09/24 13:31:55,bnjm2000,Assigned specific asset X-UL12#03 to event 57
2025/09/24 13:31:57,bnjm2000,Assigned specific asset X-UL12#04 to event 57
2025/09/24 13:31:58,bnjm2000,Assigned specific asset X-UL12#05 to event 57
2025/09/24 13:31:59,bnjm2000,Assigned specific asset X-UL12#06 to event 57
2025/09/24 13:32:03,bnjm2000,Assigned specific asset X-UL12#07 to event 57
2025/09/24 13:32:05,bnjm2000,Assigned specific asset X-UL12#08 to event 57
2025/09/24 13:32:09,bnjm2000,Assigned specific asset X-UL12#09 to event 57
2025/09/24 13:32:10,bnjm2000,Assigned specific asset X-UL12#10 to event 57
2025/09/24 13:32:14,bnjm2000,Assigned specific asset X-UL12#14 to event 57
2025/09/24 13:32:18,bnjm2000,Assigned specific asset X-UL12#15 to event 57
2025/09/24 13:32:23,bnjm2000,Assigned specific asset X12#01 to event 57
2025/09/24 13:32:24,bnjm2000,Assigned specific asset X12#02 to event 57
