AssetID,Brand,ModelNumber,SerialNumber,Description,DateOfPurchase,DateAdded,DateModified,ChangeHistory,IsMissing,IsOOC,IsDegraded,IsDisposed,IsBulk,Quantity,MaintenanceLogs,DepartmentCode,DefaultLocation,CurrentLocation
NRAY90#13,Coda,NRay 90,S34688,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NRAY90#14,Coda,NRay 90,S34687,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NRAY90#15,Coda,NRay 90,S34702,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NRAY90#16,Coda,NRay 90,S34698,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NRAY90#17,Coda,NRay 90,S34703,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NRAY90#18,Coda,NRay 90,S34697,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NRAY90#19,Coda,NRay 90,S47597,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NRAY90#20,Coda,NRay 90,S34677,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NRAY90#21,Coda,NRay 90,S34700,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NRAY90#22,Coda,NRay 90,S34704,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NRAY90#23,Coda,NRay 90,S34706,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NRAY90#24,Coda,NRay 90,S47584,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NRAY90#25,Coda,NRay 90,S34705,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NRAY90#26,Coda,NRay 90,S34690,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NRAY90#27,Coda,NRay 90,S34683,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NRAY90#28,Coda,NRay 90,S34713,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NRAY90#29,Coda,NRay 90,S47591,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NRAY90#30,Coda,NRay 90,S34681,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NRAY90#31,Coda,NRay 90,S34694,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NRAY90#32,Coda,NRay 90,S47626,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NRAY90#33,Coda,NRay 90,S34711,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NRAY90#34,Coda,NRay 90,S47614,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NRAY90#35,Coda,NRay 90,S34685,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NRAY90#36,Coda,NRay 90,S47612,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NRAY120#01,Coda,NRay 120,S34722,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NRAY120#02,Coda,NRay 120,S34739,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NRAY120#03,Coda,NRay 120,S34738,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NRAY120#04,Coda,NRay 120,S34734,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NRAY120#05,Coda,NRay 120,S34724,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NRAY120#06,Coda,NRay 120,S34727,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NRAY120#07,Coda,NRay 120,S41795,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NRAY120#08,Coda,NRay 120,S41798,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NRAY120#09,Coda,NRay 120,S34726,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NRAY120#10,Coda,NRay 120,S34736,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NRAY120#11,Coda,NRay 120,S34728,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NRAY120#12,Coda,NRay 120,S34729,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NRAY120#13,Coda,NRay 120,S34725,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NRAY120#14,Coda,NRay 120,S34730,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NRAY120#15,Coda,NRay 120,S34721,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NRAY120#16,Coda,NRay 120,S34737,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NRAY120#17,Coda,NRay 120,S34731,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NRAY120#18,Coda,NRay 120,S34720,"ultra compact, 3-way line array",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
APS60#01,Coda,APS 60,S20487,Arrayable Point Source,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
APS90#01,Coda,APS 90,S20809,90deg Arrayable Point Source,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
APS90#02,Coda,APS 90,S20808,90deg Arrayable Point Source,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
APS90#03,Coda,APS 90,S20812,90deg Arrayable Point Source,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
APS90#04,Coda,APS 90,S20806,90deg Arrayable Point Source,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
APS90#05,Coda,APS 90,S20807,90deg Arrayable Point Source,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
APS90#06,Coda,APS 90,S20857,90deg Arrayable Point Source,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
APS90#07,Coda,APS 90,S20483,90deg Arrayable Point Source,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
APS90#08,Coda,APS 90,S20481,90deg Arrayable Point Source,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
APS90#09,Coda,APS 90,S20824,90deg Arrayable Point Source,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
APS90#10,Coda,APS 90,S20856,90deg Arrayable Point Source,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
APS90#11,Coda,APS 90,S20849,90deg Arrayable Point Source,,2026-06-25T00:00:00,,,False,True,False,False,False,1,,AX,Store,
APS120#01,Coda,APS 120,S20488,120deg Arrayable Point Source,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
APS120#02,Coda,APS 120,S20482,120deg Arrayable Point Source,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
APS120#03,Coda,APS 120,S20484,120deg Arrayable Point Source,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
APS120#04,Coda,APS 120,S20485,120deg Arrayable Point Source,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
APS120#05,Coda,APS 120,S20805,120deg Arrayable Point Source,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
APS120#06,Coda,APS 120,S20486,120deg Arrayable Point Source,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NAPS90#01,Coda,N-APS 90,S30956,90deg compact dual 6.5” / 2-way arrayable point source,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NAPS90#02,Coda,N-APS 90,S30951,90deg compact dual 6.5” / 2-way arrayable point source,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NAPS90#03,Coda,N-APS 90,S30957,90deg compact dual 6.5” / 2-way arrayable point source,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NAPS90#04,Coda,N-APS 90,S30952,90deg compact dual 6.5” / 2-way arrayable point source,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NAPS90#05,Coda,N-APS 90,S30944,90deg compact dual 6.5” / 2-way arrayable point source,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NAPS90#06,Coda,N-APS 90,S30055,90deg compact dual 6.5” / 2-way arrayable point source,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NAPS90#07,Coda,N-APS 90,S30940,90deg compact dual 6.5” / 2-way arrayable point source,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NAPS90#08,Coda,N-APS 90,S30946,90deg compact dual 6.5” / 2-way arrayable point source,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NAPS90#09,Coda,N-APS 90,S30948,90deg compact dual 6.5” / 2-way arrayable point source,,2026-06-25T00:00:00,,,False,True,False,False,False,1,,AX,Store,
NAPS90#10,Coda,N-APS 90,S30954,90deg compact dual 6.5” / 2-way arrayable point source,,2026-06-25T00:00:00,,,False,True,False,False,False,1,,AX,Store,
NAPS90#11,Coda,N-APS 90,,90deg compact dual 6.5” / 2-way arrayable point source,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NAPS90#12,Coda,N-APS 90,,90deg compact dual 6.5” / 2-way arrayable point source,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NAPS90#13,Coda,N-APS 90,,90deg compact dual 6.5” / 2-way arrayable point source,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NAPS90#14,Coda,N-APS 90,,90deg compact dual 6.5” / 2-way arrayable point source,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NAPS90#15,Coda,N-APS 90,,90deg compact dual 6.5” / 2-way arrayable point source,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NAPS90#16,Coda,N-APS 90,,90deg compact dual 6.5” / 2-way arrayable point source,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NAPS90#17,Coda,N-APS 90,,90deg compact dual 6.5” / 2-way arrayable point source,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NAPS90#18,Coda,N-APS 90,,90deg compact dual 6.5” / 2-way arrayable point source,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NAPS90#19,Coda,N-APS 90,,90deg compact dual 6.5” / 2-way arrayable point source,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
NAPS90#20,Coda,N-APS 90,,90deg compact dual 6.5” / 2-way arrayable point source,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
HOPS8#01,Coda,HOPS8,S29196,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
HOPS8#02,Coda,HOPS8,S21225,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
HOPS8#03,Coda,HOPS8,S21230,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
HOPS8#04,Coda,HOPS8,S22234,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
HOPS8#05,Coda,HOPS8,S22247,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
HOPS8#06,Coda,HOPS8,S29864,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
HOPS8#07,Coda,HOPS8,S28973,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
HOPS8#08,Coda,HOPS8,S30714,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
HOPS8#09,Coda,HOPS8,S28980,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
HOPS8#10,Coda,HOPS8,S30724,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
HOPS8#11,Coda,HOPS8,S30723,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
HOPS8#12,Coda,HOPS8,S22231,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
HOPS8#13,Coda,HOPS8,S21227,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
HOPS8#14,Coda,HOPS8,S29897,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
HOPS8#15,Coda,HOPS8,S21234,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
HOPS8#16,Coda,HOPS8,S30718,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
HOPS8#17,Coda,HOPS8,S29211,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
HOPS8#18,Coda,HOPS8,S29916,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
HOPS8#19,Coda,HOPS8,S30720,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
HOPS8#20,Coda,HOPS8,S21220,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
HOPS8#21,Coda,HOPS8,S28975,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
HOPS8#22,Coda,HOPS8,S29878,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
HOPS8#23,Coda,HOPS8,S22233,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
HOPS8#24,Coda,HOPS8,S29234,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,True,False,False,1,"[{""id"":""8b60bfaeb23b6469c02ab4e8"",""date"":""2026/01/01"",""user"":""emily"",""description"":""No Thread, cannot fly"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""degraded"",""action"":""marked""}],""source"":{}}]",AX,Store,
HOPS8#25,Coda,HOPS8,S30721,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,True,False,False,1,"[{""id"":""7177c853337131cdb8f4fb2a"",""date"":""2026/01/01"",""user"":""emily"",""description"":""No Thread, cannot fly"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""degraded"",""action"":""marked""}],""source"":{}}]",AX,Store,
HOPS8#26,Coda,HOPS8,S22253,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
HOPS8#27,Coda,HOPS8,S22232,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
HOPS8#28,Coda,HOPS8,H8-001,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
HOPS8#29,Coda,HOPS8,H8-002,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
HOPS8#30,Coda,HOPS8,H8-003,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
HOPS8#31,Coda,HOPS8,H8-004,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
HOPS8#32,Coda,HOPS8,H8-005,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
HOPS8#33,Coda,HOPS8,H8-006,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
HOPS8#34,Coda,HOPS8,H8-007,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
HOPS8#37,Coda,HOPS8,H8-010,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
HOPS8#38,Coda,HOPS8,,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
HOPS8#39,Coda,HOPS8,22227,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,True,False,False,1,"[{""id"":""5aa8576db903aeb19ea13e88"",""date"":""2026/01/01"",""user"":""emily"",""description"":""No Highs"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""degraded"",""action"":""marked""}],""source"":{}}]",AX,Store,
HOPS8#40,Coda,HOPS8,30719,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,True,False,False,1,"[{""id"":""7d86ff8d25b51d614d73a45f"",""date"":""2026/01/01"",""user"":""emily"",""description"":""No Highs"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""degraded"",""action"":""marked""}],""source"":{}}]",AX,Store,
HOPS8#41,Coda,HOPS8,S22238,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,PPPS
HOPS8#42,Coda,HOPS8,S22245,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,PPPS
HOPS8#43,Coda,HOPS8,S30722,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,PPPS
HOPS8#44,Coda,HOPS8,S22256,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,PPPS
HOPS8#45,Coda,HOPS8,S21222,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,PPPS
HOPS8#46,Coda,HOPS8,,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,PPPS
HOPS8#47,Coda,HOPS8,,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,PPPS
HOPS8#48,Coda,HOPS8,,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,PPPS
G715#01,Coda,G715,0030038,high-performance 3-way multifunctional loudspeaker,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
G715#02,Coda,G715,0030253,high-performance 3-way multifunctional loudspeaker,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
G715#03,Coda,G715,0030241,high-performance 3-way multifunctional loudspeaker,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
G715#04,Coda,G715,0030044,high-performance 3-way multifunctional loudspeaker,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
G715#05,Coda,G715,0030249,high-performance 3-way multifunctional loudspeaker,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
G715#06,Coda,G715,0030242,high-performance 3-way multifunctional loudspeaker,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
G715#07,Coda,G715,0030243,high-performance 3-way multifunctional loudspeaker,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
G715#08,Coda,G715,0030256,high-performance 3-way multifunctional loudspeaker,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
G715#09,Coda,G715,0030045,high-performance 3-way multifunctional loudspeaker,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
G715#10,Coda,G715,0030040,high-performance 3-way multifunctional loudspeaker,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
G715#11,Coda,G715,0030238,high-performance 3-way multifunctional loudspeaker,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
G715#12,Coda,G715,0029958,high-performance 3-way multifunctional loudspeaker,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
G715#13,Coda,G715,0030240,high-performance 3-way multifunctional loudspeaker,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
G715#14,Coda,G715,0030046,high-performance 3-way multifunctional loudspeaker,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
G715#15,Coda,G715,0030250,high-performance 3-way multifunctional loudspeaker,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
G715#16,Coda,G715,0029954,high-performance 3-way multifunctional loudspeaker,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
G715#17,Coda,G715,0030052,high-performance 3-way multifunctional loudspeaker,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
G715#18,Coda,G715,0029959,high-performance 3-way multifunctional loudspeaker,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
G715#19,Coda,G715,0030257,high-performance 3-way multifunctional loudspeaker,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
G715#20,Coda,G715,0030041,high-performance 3-way multifunctional loudspeaker,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
G715#21,Coda,G715,0030047,high-performance 3-way multifunctional loudspeaker,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
G715#22,Coda,G715,0030237,high-performance 3-way multifunctional loudspeaker,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
G715#23,Coda,G715,0030246,high-performance 3-way multifunctional loudspeaker,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
G715#24,Coda,G715,0030247,high-performance 3-way multifunctional loudspeaker,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
G715#25,Coda,G715,0029951,high-performance 3-way multifunctional loudspeaker,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
G715#26,Coda,G715,0030036,high-performance 3-way multifunctional loudspeaker,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
G715#27,Coda,G715,0030239,high-performance 3-way multifunctional loudspeaker,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
G715#28,Coda,G715,0030244,high-performance 3-way multifunctional loudspeaker,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
G715#29,Coda,G715,0030252,high-performance 3-way multifunctional loudspeaker,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
G715#30,Coda,G715,0030248,high-performance 3-way multifunctional loudspeaker,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
G715#31,Coda,G715,0029869,high-performance 3-way multifunctional loudspeaker,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
G715#32,Coda,G715,0030251,high-performance 3-way multifunctional loudspeaker,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
G715#33,Coda,G715,0030254,high-performance 3-way multifunctional loudspeaker,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
G715#34,Coda,G715,0030048,high-performance 3-way multifunctional loudspeaker,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
G715#35,Coda,G715,0030245,high-performance 3-way multifunctional loudspeaker,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
G715#36,Coda,G715,0029946,high-performance 3-way multifunctional loudspeaker,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D5#01,Coda,D5-Cube,S08540,passive 2-way 5”/1” coaxial loudspeaker system,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D5#02,Coda,D5-Cube,S08541,passive 2-way 5”/1” coaxial loudspeaker system,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D5#03,Coda,D5-Cube,S08538,passive 2-way 5”/1” coaxial loudspeaker system,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D5#04,Coda,D5-Cube,S08531,passive 2-way 5”/1” coaxial loudspeaker system,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D5#05,Coda,D5-Cube,S08535,passive 2-way 5”/1” coaxial loudspeaker system,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D5#06,Coda,D5-Cube,S08532,passive 2-way 5”/1” coaxial loudspeaker system,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D5#07,Coda,D5-Cube,S08542,passive 2-way 5”/1” coaxial loudspeaker system,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D5#08,Coda,D5-Cube,S08530,passive 2-way 5”/1” coaxial loudspeaker system,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D5#09,Coda,D5-Cube,S08544,passive 2-way 5”/1” coaxial loudspeaker system,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D5#10,Coda,D5-Cube,S08534,passive 2-way 5”/1” coaxial loudspeaker system,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D5#11,Coda,D5-Cube,S08537,passive 2-way 5”/1” coaxial loudspeaker system,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D5#12,Coda,D5-Cube,S08529,passive 2-way 5”/1” coaxial loudspeaker system,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D5#13,Coda,D5-Cube,S08533,passive 2-way 5”/1” coaxial loudspeaker system,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D5#14,Coda,D5-Cube,S08543,passive 2-way 5”/1” coaxial loudspeaker system,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D5#15,Coda,D5-Cube,S08539,passive 2-way 5”/1” coaxial loudspeaker system,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D5#16,Coda,D5-Cube,,passive 2-way 5”/1” coaxial loudspeaker system,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
SCP#01,Coda,SCP,0042548,"2x 18"" sensor controlled subwoofer",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
SCP#02,Coda,SCP,0042546,"2x 18"" sensor controlled subwoofer",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
